Category,Company,Slogan,Logo_Link,Logo_File,r,g,b
drinking,Hendrick's Gin,A most unusual gin.,https://www.sloganlist.com/upfile/201811/2018110179852953.jpg,images/drinking/Hendrick's_Gin.jpg,247,247,244
drinking,Gordon's Gin,Re-mix yourself.,https://www.sloganlist.com/upfile/201811/2018110179725297.png,images/drinking/Gordon's_Gin.png,4,4,4
drinking,Beefeater Gin,Make it a double.,https://www.sloganlist.com/upfile/201811/2018110179635985.png,images/drinking/Beefeater_Gin.png,4,4,4
drinking,Baileys Irish Cream,The Pleasure Society.,https://www.sloganlist.com/upfile/202009/2020090241311589.png,images/drinking/Baileys_Irish_Cream.png,183,122,87
drinking,Captain Morgan,Enjoy the contradiction.,https://www.sloganlist.com/upfile/201811/2018110179189721.PNG,images/drinking/Captain_Morgan.PNG,240,236,231
drinking,Sauza Tequila,Fun is calling.,https://www.sloganlist.com/upfile/201811/2018110178934473.jpg,images/drinking/Sauza_Tequila.jpg,235,230,220
drinking,Wyborowa Vodka,Exquisite wodka.,https://www.sloganlist.com/upfile/201811/2018110178790081.jpg,images/drinking/Wyborowa_Vodka.jpg,229,231,236
drinking,Canadian Club,âNo ordinary Whisky.,https://www.sloganlist.com/upfile/201811/2018110178441873.png,images/drinking/Canadian_Club.png,4,4,4
drinking,Arbor Mist,Just what you've been looking for.,https://www.sloganlist.com/upfile/202009/2020090240026433.png,images/drinking/Arbor_Mist.png,35,33,34
drinking,Aqua Pura,Be the best you can be.,https://www.sloganlist.com/upfile/202009/2020090645040517.png,images/drinking/Aqua_Pura.png,44,131,154
drinking,Bisleri,The sweet taste of purity.,https://www.sloganlist.com/upfile/202009/2020090645227265.png,images/drinking/Bisleri.png,4,180,164
drinking,Evan Williams,Aged longer to taste smoother.,https://www.sloganlist.com/upfile/202009/2020090645524209.png,images/drinking/Evan_Williams.png,36,36,36
drinking,Jamba Juice,Good tidings we blend.,https://www.sloganlist.com/upfile/202009/2020090645834541.png,images/drinking/Jamba_Juice.png,202,63,94
drinking,Lyons tea,Puts the talk into tea.,https://www.sloganlist.com/upfile/202009/2020090645956485.png,images/drinking/Lyons_tea.png,40,112,56
drinking,Brooke Bond,Cheers your senses.,https://www.sloganlist.com/upfile/202009/2020090646316313.png,images/drinking/Brooke_Bond.png,212,177,158
drinking,Bushells,"Our tea, our way.",https://www.sloganlist.com/upfile/202009/2020090646473405.png,images/drinking/Bushells.png,232,201,187
drinking,Fanta,"Drink Fanta, stay Bamboocha.",https://www.sloganlist.com/upfile/201912/2019120440068629.png,images/drinking/Fanta.png,21,76,129
drinking,Sierra Mist,It's that refreshing.,https://www.sloganlist.com/upfile/202009/2020090646771673.png,images/drinking/Sierra_Mist.png,142,190,150
drinking,Sprite,Obey Your Thirst.,https://www.sloganlist.com/upfile/201810/2018102841499825.jpg,images/drinking/Sprite.jpg,21,170,76
drinking,Kenco,Growing great coffee and more.,https://www.sloganlist.com/upfile/202009/2020091535319085.png,images/drinking/Kenco.png,221,214,158
drinking,Lavazza,Good karma. Great coffee.,https://www.sloganlist.com/upfile/201810/2018102308032793.png,images/drinking/Lavazza.png,28,44,84
drinking,Moccona coffee,Wake up to something special.,https://www.sloganlist.com/upfile/201810/2018102307885872.jpg,images/drinking/Moccona_coffee.jpg,224,201,181
drinking,Nescafe,It all starts with a NescafÃ©.,https://www.sloganlist.com/upfile/201901/2019010681017457.png,images/drinking/Nescafe.png,228,28,28
drinking,Melitta,Coffee indulgence.,https://www.sloganlist.com/upfile/202009/2020091534999773.png,images/drinking/Melitta.png,228,4,20
drinking,Eight O'Clock Coffee,For Those Who Put Coffee First.,https://www.sloganlist.com/upfile/202008/2020082784367681.png,images/drinking/Eight_O'Clock_Coffee.png,196,17,43
drinking,Douwe Egberts,No ordinary jar. No ordinary coffee.,https://www.sloganlist.com/upfile/202008/2020082784206289.png,images/drinking/Douwe_Egberts.png,230,192,192
drinking,Gevalia coffee,Let's coffee.,https://www.sloganlist.com/upfile/202008/2020082783896449.png,images/drinking/Gevalia_coffee.png,252,180,52
drinking,Folgers,The best part of wakin' up.,https://www.sloganlist.com/upfile/201810/2018102306443825.png,images/drinking/Folgers.png,124,33,44
drinking,Gold Peak Tea,Home brewed taste.,https://www.sloganlist.com/upfile/201810/2018102306136309.jpg,images/drinking/Gold_Peak_Tea.jpg,235,203,150
drinking,Honest Tea,Refreshingly Honest.,https://www.sloganlist.com/upfile/201810/2018102306023762.png,images/drinking/Honest_Tea.png,4,4,4
drinking,Lucozade,Lucozade aids recovery.,https://www.sloganlist.com/upfile/201810/2018102240756653.png,images/drinking/Lucozade.png,4,4,4
drinking,Powerade,The power of love.,https://www.sloganlist.com/upfile/201901/2019010683196545.png,images/drinking/Powerade.png,36,28,28
drinking,Yogi Tea,How good can you feel?,https://www.sloganlist.com/upfile/201810/2018102239424261.png,images/drinking/Yogi_Tea.png,90,26,15
drinking,Celestial Seasonings,Make any moment Celestial.,https://www.sloganlist.com/upfile/202008/2020082777680905.png,images/drinking/Celestial_Seasonings.png,132,89,75
drinking,Barry's Tea,Every day should have its golden moments.,https://www.sloganlist.com/upfile/202008/2020082777909361.png,images/drinking/Barry's_Tea.png,194,22,29
drinking,Clipper teas,Britain's favourite green tea.,https://www.sloganlist.com/upfile/202008/2020082778172401.png,images/drinking/Clipper_teas.png,179,192,4
drinking,Dilmah,The finest tea on earth.,https://www.sloganlist.com/upfile/202008/2020082778352041.png,images/drinking/Dilmah.png,4,4,4
drinking,Kericho Gold,A Matter of Good Taste,https://www.sloganlist.com/upfile/202008/2020082778633409.png,images/drinking/Kericho_Gold.png,214,206,183
drinking,PG Tips tea,Put the kettle on.,https://www.sloganlist.com/upfile/202008/2020082778871017.png,images/drinking/PG_Tips_tea.png,19,151,69
drinking,Punjana tea,Everyone's cup of tea.,https://www.sloganlist.com/upfile/202008/2020082779356297.png,images/drinking/Punjana_tea.png,196,53,66
drinking,Yorkshire Tea,Let's have a proper brew.,https://www.sloganlist.com/upfile/202008/2020082779786193.png,images/drinking/Yorkshire_Tea.png,206,195,197
drinking,Red Rose Tea,Red Rose Tea is good tea.,https://www.sloganlist.com/upfile/202008/2020082780003321.png,images/drinking/Red_Rose_Tea.png,231,213,200
drinking,Twinings tea,Gets you back to you.,https://www.sloganlist.com/upfile/202008/2020082780221545.PNG,images/drinking/Twinings_tea.PNG,208,185,113
drinking,Tazo Tea,It begins with tea.,https://www.sloganlist.com/upfile/202008/2020082780479881.png,images/drinking/Tazo_Tea.png,60,60,52
drinking,Zealong tea,100% pure New Zealand tea.,https://www.sloganlist.com/upfile/202008/2020082780674129.png,images/drinking/Zealong_tea.png,196,212,4
drinking,Ten Ren Tea,Ten Ren's. Tea time.,https://www.sloganlist.com/upfile/202008/2020082780834841.png,images/drinking/Ten_Ren_Tea.png,252,202,203
drinking,Tetley tea,"Make time, make Tetley.",https://www.sloganlist.com/upfile/201901/2019010682813201.png,images/drinking/Tetley_tea.png,13,90,159
drinking,Lipton,Be more tea.,https://www.sloganlist.com/upfile/201901/2019010681097905.png,images/drinking/Lipton.png,186,43,44
drinking,Badoit,The petillant table water.,https://www.sloganlist.com/upfile/202008/2020082781633633.png,images/drinking/Badoit.png,11,70,45
drinking,Vittel,It must be the water.,https://www.sloganlist.com/upfile/201901/2019010683006625.png,images/drinking/Vittel.png,228,44,36
drinking,Perrier,Perrier. The ultimate refreshment.,https://www.sloganlist.com/upfile/201901/2019010682879577.png,images/drinking/Perrier.png,4,100,44
drinking,Donat Mg,More than magnesium.,https://www.sloganlist.com/upfile/202008/2020082781859217.png,images/drinking/Donat_Mg.png,228,4,44
drinking,Naya Waters,Hungry for life. Thirsty for Naya.,https://www.sloganlist.com/upfile/202008/2020082782378313.png,images/drinking/Naya_Waters.png,32,52,135
drinking,S.Pellegrino,S. Pellegrino. Live in Italian.,https://www.sloganlist.com/upfile/202008/2020082775174625.png,images/drinking/S.Pellegrino.png,22,44,96
drinking,Dasani,Designed to make a difference.,https://www.sloganlist.com/upfile/201912/2019120439517181.png,images/drinking/Dasani.png,28,60,148
drinking,Volvic,Filled with volcanicity.,https://www.sloganlist.com/upfile/202008/2020082774787089.png,images/drinking/Volvic.png,16,140,71
drinking,Aquafina,Make your body happy.,https://www.sloganlist.com/upfile/202008/2020082775418457.png,images/drinking/Aquafina.png,4,108,180
drinking,Don Julio,Know your tequila.,https://www.sloganlist.com/upfile/202008/2020082775587841.png,images/drinking/Don_Julio.png,4,4,4
drinking,Olmeca Tequila,Switch on the night.,https://www.sloganlist.com/upfile/202008/2020082777340521.png,images/drinking/Olmeca_Tequila.png,199,189,151
drinking,Jameson Irish Whiskey,The spirit of Ireland.,https://www.sloganlist.com/upfile/202008/2020082777467457.png,images/drinking/Jameson_Irish_Whiskey.png,150,45,53
drinking,Glenfiddich,Single source of inspiration.,https://www.sloganlist.com/upfile/201810/2018101637301329.png,images/drinking/Glenfiddich.png,167,118,76
drinking,Stolichnaya vodka,Exquisite wodka.,https://www.sloganlist.com/upfile/201810/2018101639007533.jpg,images/drinking/Stolichnaya_vodka.jpg,191,66,82
drinking,Smirnoff vodka,The greatest name in Vodka.,https://www.sloganlist.com/upfile/201810/2018101636970861.png,images/drinking/Smirnoff_vodka.png,201,199,201
drinking,Tree Top,Nurtured from the start.,https://www.sloganlist.com/upfile/201810/2018101163709989.png,images/drinking/Tree_Top.png,78,158,70
drinking,Grolsch Brewery,No Oneâs Ever Changed The World By Being Boaring.,https://www.sloganlist.com/upfile/202009/2020090641177053.png,images/drinking/Grolsch_Brewery.png,62,140,38
drinking,Remy Martin,Feel More.,https://www.sloganlist.com/upfile/202009/2020090640933957.png,images/drinking/Remy_Martin.png,221,167,68
drinking,Hennessy,Mix accordingly.,https://www.sloganlist.com/upfile/202009/2020090638485893.png,images/drinking/Hennessy.png,4,4,4
drinking,Martell (cognac),Only a Few Can Tell.,https://www.sloganlist.com/upfile/202009/2020090636021353.png,images/drinking/Martell_(cognac).png,236,196,124
drinking,Four Roses,America's most gifted whiskey.,https://www.sloganlist.com/upfile/201810/2018100935930829.jpg,images/drinking/Four_Roses.jpg,232,230,230
drinking,Maker's Mark,Please enjoy it that way.,https://www.sloganlist.com/upfile/201810/2018100935982817.jpg,images/drinking/Maker's_Mark.jpg,27,27,27
drinking,Jim Beam,Real Friends. Real Bourbon.,https://www.sloganlist.com/upfile/201810/2018100863410177.jpg,images/drinking/Jim_Beam.jpg,232,226,224
drinking,Wild Turkey (bourbon),Too good to keep cooped up.,https://www.sloganlist.com/upfile/201810/2018100863312209.png,images/drinking/Wild_Turkey_(bourbon).png,60,36,20
drinking,Rolling Rock,Rolling Rock. Free Flowing.,https://www.sloganlist.com/upfile/201810/2018100863114685.JPG,images/drinking/Rolling_Rock.JPG,204,219,224
drinking,Pilsner Urquell,The world's first golden beer.,https://www.sloganlist.com/upfile/201810/2018100862821085.png,images/drinking/Pilsner_Urquell.png,169,68,52
drinking,Boddingtons,It's a bit gorgeous.,https://www.sloganlist.com/upfile/201810/2018100862761837.jpg,images/drinking/Boddingtons.jpg,73,61,20
drinking,Beck's,Beck's. Life Beckons.,https://www.sloganlist.com/upfile/201810/2018100862625437.png,images/drinking/Beck's.png,197,193,193
drinking,Sapporo,Senses Never Forget.,https://www.sloganlist.com/upfile/201810/2018100862436389.png,images/drinking/Sapporo.png,252,204,12
drinking,Stella Artois,Reassuringly expensive,https://www.sloganlist.com/upfile/201810/2018100860040813.png,images/drinking/Stella_Artois.png,204,4,20
drinking,Paulaner Brewery,"Good, better, Paulaner.",https://www.sloganlist.com/upfile/201810/2018100937966985.jpg,images/drinking/Paulaner_Brewery.jpg,43,52,52
drinking,Corona,Miles Away From ordinary.,https://www.sloganlist.com/upfile/201810/2018100859780733.png,images/drinking/Corona.png,4,92,156
drinking,Red Stripe,It's BEER. Hooray beer!,https://www.sloganlist.com/upfile/201810/2018100859645065.jpg,images/drinking/Red_Stripe.jpg,196,35,51
drinking,Castlemaine XXXX,Australians wouldn't give a XXXX for anything,https://www.sloganlist.com/upfile/201810/2018100859500361.png,images/drinking/Castlemaine_XXXX.png,233,207,56
drinking,Newcastle Brown Ale,The One and Only.,https://www.sloganlist.com/upfile/201810/2018100938080065.jpg,images/drinking/Newcastle_Brown_Ale.jpg,203,172,135
drinking,St. Pauli Girl,Germany's Fun-Loving Beer.,https://www.sloganlist.com/upfile/201810/2018100938157089.jpg,images/drinking/St._Pauli_Girl.jpg,227,222,210
drinking,Dos Equis,Let your tastes travel.,https://www.sloganlist.com/upfile/201810/2018100859046529.png,images/drinking/Dos_Equis.png,18,127,66
drinking,Bad Frog,The Beer so Good it's Bad.,https://www.sloganlist.com/upfile/201810/2018100858712761.png,images/drinking/Bad_Frog.png,200,75,69
drinking,Molson Canadian,It Starts Here.,https://www.sloganlist.com/upfile/201810/2018100858556773.png,images/drinking/Molson_Canadian.png,132,21,32
drinking,Heineken,It's all about the beer.,https://www.sloganlist.com/upfile/201912/2019120439567217.png,images/drinking/Heineken.png,4,164,82
drinking,A&W Root Beer,That frosty mug sensation.,https://www.sloganlist.com/upfile/201810/2018100858195561.png,images/drinking/A&W_Root_Beer.png,173,109,48
drinking,Coors Brewing Company,It won't slow you down.,https://www.sloganlist.com/upfile/201810/2018100858083917.png,images/drinking/Coors_Brewing_Company.png,220,219,219
drinking,Three Olives Vodka,Crisp. Clean. Smooth.,https://www.sloganlist.com/upfile/201810/2018100785512073.JPG,images/drinking/Three_Olives_Vodka.JPG,212,211,220
drinking,Snapple,Made from the best stuff on Earth.,https://www.sloganlist.com/upfile/201810/2018100784774753.png,images/drinking/Snapple.png,43,101,180
drinking,Schweppes,Schhh! You know who?,https://www.sloganlist.com/upfile/201810/2018100782756177.png,images/drinking/Schweppes.png,211,187,29
drinking,Canadian Mist,Grip it. Tip it. Sip it.,https://www.sloganlist.com/upfile/201810/2018100938215517.jpg,images/drinking/Canadian_Mist.jpg,225,225,225
drinking,Johnnie Walker,Johnnie Walker. Keep Walking.,https://www.sloganlist.com/upfile/201810/2018100761108857.png,images/drinking/Johnnie_Walker.png,97,97,93
drinking,Maxwell House,Good to the last drop.,https://www.sloganlist.com/upfile/201810/2018100605993359.png,images/drinking/Maxwell_House.png,27,131,193
drinking,Starbucks,Customize Your Cup.,https://www.sloganlist.com/upfile/201901/2019010682941609.png,images/drinking/Starbucks.png,114,161,137
drinking,Miller Beer,"If youâve got the time, weâve got the beer.",https://www.sloganlist.com/upfile/201810/2018100365267577.png,images/drinking/Miller_Beer.png,171,22,42
drinking,Juicy Juice,100% juice for 100% kids.,https://www.sloganlist.com/upfile/201810/2018100363052729.png,images/drinking/Juicy_Juice.png,51,99,62
drinking,RC cola,"Relax, and Enjoy Royal Crown Cola",https://www.sloganlist.com/upfile/201810/2018100362142781.jpg,images/drinking/RC_cola.jpg,22,23,127
drinking,Skyy Vodka,"Drink dirty martinis, not dirty vodka",https://www.sloganlist.com/upfile/201810/2018100361727105.png,images/drinking/Skyy_Vodka.png,140,140,148
drinking,Hawaiian Punch,How about a nice Hawaiian Punch?,https://www.sloganlist.com/upfile/201810/2018100241064541.png,images/drinking/Hawaiian_Punch.png,58,58,58
drinking,Mountain Dew,Itâll tickle your innards.,https://www.sloganlist.com/upfile/201809/2018093059811793.png,images/drinking/Mountain_Dew.png,58,103,60
drinking,Gatorade,The Legend Continues.,https://www.sloganlist.com/upfile/201809/2018093059258097.png,images/drinking/Gatorade.png,84,83,83
drinking,Absolut Vodka,ABSOLUT PERFECTION.,https://www.sloganlist.com/upfile/201809/2018093058014605.png,images/drinking/Absolut_Vodka.png,4,100,173
drinking,Bacardi,Thirsty for life? Drink Responsibly.,https://www.sloganlist.com/upfile/201809/2018093046509977.png,images/drinking/Bacardi.png,165,131,72
drinking,Naked Juice,Worth its weight in good.,https://www.sloganlist.com/upfile/201809/2018092963991685.png,images/drinking/Naked_Juice.png,38,44,110
drinking,Pepsi,Delicious. Refreshing. Pepsi.,https://www.sloganlist.com/upfile/201809/2018092655470913.png,images/drinking/Pepsi.png,35,83,163
drinking,Carabao,Free your inner Carabao.,https://www.sloganlist.com/upfile/201809/2018092562314297.png,images/drinking/Carabao.png,194,192,180
drinking,Budweiser,The king of beers.,https://www.sloganlist.com/upfile/201809/2018092376118601.png,images/drinking/Budweiser.png,238,65,56
